[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00000.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00005.json.gz
[debug] max_distance = 10.0
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00010.json.gz
[debug] max_distance = 18.56891867956029
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00010.json.gz
[debug] max_distance = 18.56891867956029
[debug] frame = 00010, id = 18706, distance = 14.248617670845167
[debug] frame = 00225, id = 18706, distance = 12.870837275337443
[debug] frame = 00226, id = 18706, distance = 12.908977335730498
[debug] frame = 00227, id = 18706, distance = 12.947705133842202
[debug] frame = 00228, id = 18706, distance = 12.957527805718435
[debug] frame = 00229, id = 18706, distance = 12.958295223578805
[debug] frame = 00230, id = 18706, distance = 12.937435192232646
[debug] frame = 00231, id = 18706, distance = 12.875059461242344
[debug] frame = 00232, id = 18706, distance = 12.826573890617157
[debug] frame = 00233, id = 18706, distance = 12.81566834271012
[debug] frame = 00234, id = 18706, distance = 12.817991422442063
[debug] frame = 00235, id = 18706, distance = 12.837639580436836
[debug] frame = 00236, id = 18706, distance = 12.883492950743792
[debug] frame = 00237, id = 18706, distance = 12.924555740601997
[debug] frame = 00238, id = 18706, distance = 12.969433296294412
Warning: vehicle is not in image but should be considered.
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00220.json.gz
[debug] max_distance = 43.999345113655195
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00220.json.gz
[debug] max_distance = 43.999345113655195
[debug] frame = 00220, id = 18706, distance = 13.195686802524428
[debug] frame = 00220, id = 18705, distance = 31.38457576205749
[debug] frame = 00221, id = 18706, distance = 13.085457176879936
[debug] frame = 00221, id = 18705, distance = 31.282197507464947
[debug] frame = 00222, id = 18706, distance = 12.982381057283263
[debug] frame = 00222, id = 18705, distance = 31.204469349453344
[debug] frame = 00223, id = 18706, distance = 12.916861490419171
[debug] frame = 00223, id = 18705, distance = 31.16086716104352
[debug] frame = 00224, id = 18706, distance = 12.865691767161453
[debug] frame = 00224, id = 18705, distance = 31.113679431432896
[debug] frame = 00225, id = 18706, distance = 12.870837275337443
[debug] frame = 00225, id = 18705, distance = 31.10321191422984
[debug] frame = 00226, id = 18706, distance = 12.908977335730498
[debug] frame = 00226, id = 18705, distance = 31.113984667401702
[debug] frame = 00227, id = 18706, distance = 12.947705133842202
[debug] frame = 00227, id = 18705, distance = 31.129632619520454
[debug] frame = 00228, id = 18706, distance = 12.957527805718435
[debug] frame = 00228, id = 18705, distance = 31.137010238061016
[debug] frame = 00229, id = 18706, distance = 12.958295223578805
[debug] frame = 00229, id = 18705, distance = 31.15747959902892
[debug] frame = 00230, id = 18706, distance = 12.937435192232646
[debug] frame = 00230, id = 18705, distance = 31.161606925898194
[debug] frame = 00231, id = 18706, distance = 12.875059461242344
[debug] frame = 00231, id = 18705, distance = 31.110955831835252
[debug] frame = 00232, id = 18706, distance = 12.826573890617157
[debug] frame = 00232, id = 18705, distance = 31.05340043834503
[debug] frame = 00233, id = 18706, distance = 12.81566834271012
[debug] frame = 00233, id = 18705, distance = 31.016902221901063
[debug] frame = 00234, id = 18706, distance = 12.817991422442063
[debug] frame = 00234, id = 18705, distance = 30.991298784382302
[debug] frame = 00235, id = 18706, distance = 12.837639580436836
[debug] frame = 00235, id = 18705, distance = 30.999546611762955
[debug] frame = 00236, id = 18706, distance = 12.883492950743792
[debug] frame = 00237, id = 18706, distance = 12.924555740601997
[debug] frame = 00238, id = 18706, distance = 12.969433296294412
[debug] frame = 00239, id = 18706, distance = 13.01225905658587
[debug] frame = 00240, id = 18706, distance = 13.028178097204338
[debug] frame = 00241, id = 18706, distance = 13.022202415831394
[debug] frame = 00242, id = 18706, distance = 13.026672565273909
[debug] frame = 00243, id = 18706, distance = 13.026641333790575
[debug] frame = 00244, id = 18706, distance = 13.016097492847868
[debug] frame = 00245, id = 18706, distance = 12.983735186175844
[debug] frame = 00246, id = 18706, distance = 12.95004555150718
[debug] frame = 00247, id = 18706, distance = 12.909413698478659
[debug] frame = 00248, id = 18706, distance = 12.85277640169896
[debug] frame = 00249, id = 18706, distance = 12.811776757669898
[debug] frame = 00250, id = 18706, distance = 12.815849427425658
[debug] frame = 00251, id = 18706, distance = 12.857992571320182
[debug] frame = 00252, id = 18706, distance = 12.905001165165139
[debug] frame = 00253, id = 18706, distance = 12.931213787301893
[debug] frame = 00254, id = 18706, distance = 12.95460410792192
[debug] frame = 00255, id = 18706, distance = 12.974271612000734
[debug] frame = 00256, id = 18706, distance = 12.974941479433996
[debug] frame = 00257, id = 18706, distance = 12.974758998210005
[debug] frame = 00258, id = 18706, distance = 12.971572720090862
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00225.json.gz
[debug] max_distance = 38.75668017145103
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00225.json.gz
[debug] max_distance = 38.75668017145103
[debug] frame = 00225, id = 18706, distance = 12.870837275337443
[debug] frame = 00225, id = 18705, distance = 31.10321191422984
[debug] frame = 00226, id = 18706, distance = 12.908977335730498
[debug] frame = 00226, id = 18705, distance = 31.113984667401702
[debug] frame = 00227, id = 18706, distance = 12.947705133842202
[debug] frame = 00227, id = 18705, distance = 31.129632619520454
[debug] frame = 00228, id = 18706, distance = 12.957527805718435
[debug] frame = 00228, id = 18705, distance = 31.137010238061016
[debug] frame = 00229, id = 18706, distance = 12.958295223578805
[debug] frame = 00229, id = 18705, distance = 31.15747959902892
[debug] frame = 00230, id = 18706, distance = 12.937435192232646
[debug] frame = 00230, id = 18705, distance = 31.161606925898194
[debug] frame = 00231, id = 18706, distance = 12.875059461242344
[debug] frame = 00231, id = 18705, distance = 31.110955831835252
[debug] frame = 00232, id = 18706, distance = 12.826573890617157
[debug] frame = 00232, id = 18705, distance = 31.05340043834503
[debug] frame = 00233, id = 18706, distance = 12.81566834271012
[debug] frame = 00233, id = 18705, distance = 31.016902221901063
[debug] frame = 00234, id = 18706, distance = 12.817991422442063
[debug] frame = 00234, id = 18705, distance = 30.991298784382302
[debug] frame = 00235, id = 18706, distance = 12.837639580436836
[debug] frame = 00236, id = 18706, distance = 12.883492950743792
[debug] frame = 00237, id = 18706, distance = 12.924555740601997
[debug] frame = 00238, id = 18706, distance = 12.969433296294412
[debug] frame = 00239, id = 18706, distance = 13.01225905658587
[debug] frame = 00240, id = 18706, distance = 13.028178097204338
[debug] frame = 00241, id = 18706, distance = 13.022202415831394
[debug] frame = 00242, id = 18706, distance = 13.026672565273909
[debug] frame = 00243, id = 18706, distance = 13.026641333790575
[debug] frame = 00244, id = 18706, distance = 13.016097492847868
[debug] frame = 00245, id = 18706, distance = 12.983735186175844
[debug] frame = 00246, id = 18706, distance = 12.95004555150718
[debug] frame = 00247, id = 18706, distance = 12.909413698478659
[debug] frame = 00248, id = 18706, distance = 12.85277640169896
[debug] frame = 00249, id = 18706, distance = 12.811776757669898
[debug] frame = 00250, id = 18706, distance = 12.815849427425658
[debug] frame = 00251, id = 18706, distance = 12.857992571320182
[debug] frame = 00252, id = 18706, distance = 12.905001165165139
[debug] frame = 00253, id = 18706, distance = 12.931213787301893
[debug] frame = 00254, id = 18706, distance = 12.95460410792192
[debug] frame = 00255, id = 18706, distance = 12.974271612000734
[debug] frame = 00256, id = 18706, distance = 12.974941479433996
[debug] frame = 00257, id = 18706, distance = 12.974758998210005
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00230.json.gz
[debug] max_distance = 42.75596639724626
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00230.json.gz
[debug] max_distance = 42.75596639724626
[debug] frame = 00230, id = 18706, distance = 12.937435192232646
[debug] frame = 00230, id = 18705, distance = 31.161606925898194
[debug] frame = 00231, id = 18706, distance = 12.875059461242344
[debug] frame = 00231, id = 18705, distance = 31.110955831835252
[debug] frame = 00232, id = 18706, distance = 12.826573890617157
[debug] frame = 00232, id = 18705, distance = 31.05340043834503
[debug] frame = 00233, id = 18706, distance = 12.81566834271012
[debug] frame = 00233, id = 18705, distance = 31.016902221901063
[debug] frame = 00234, id = 18706, distance = 12.817991422442063
[debug] frame = 00234, id = 18705, distance = 30.991298784382302
[debug] frame = 00235, id = 18706, distance = 12.837639580436836
[debug] frame = 00235, id = 18705, distance = 30.999546611762955
[debug] frame = 00236, id = 18706, distance = 12.883492950743792
[debug] frame = 00236, id = 18705, distance = 31.060001815849123
[debug] frame = 00237, id = 18706, distance = 12.924555740601997
[debug] frame = 00237, id = 18705, distance = 31.128864515541192
[debug] frame = 00238, id = 18706, distance = 12.969433296294412
[debug] frame = 00238, id = 18705, distance = 31.19298193201916
[debug] frame = 00239, id = 18706, distance = 13.01225905658587
[debug] frame = 00239, id = 18705, distance = 31.23371570060859
[debug] frame = 00240, id = 18706, distance = 13.028178097204338
[debug] frame = 00240, id = 18705, distance = 31.227079769960188
[debug] frame = 00241, id = 18706, distance = 13.022202415831394
[debug] frame = 00241, id = 18705, distance = 31.18994237927135
[debug] frame = 00242, id = 18706, distance = 13.026672565273909
[debug] frame = 00242, id = 18705, distance = 31.175029008302946
[debug] frame = 00243, id = 18706, distance = 13.026641333790575
[debug] frame = 00243, id = 18705, distance = 31.183094997559092
[debug] frame = 00244, id = 18706, distance = 13.016097492847868
[debug] frame = 00244, id = 18705, distance = 31.200743391689112
[debug] frame = 00245, id = 18706, distance = 12.983735186175844
[debug] frame = 00246, id = 18706, distance = 12.95004555150718
[debug] frame = 00247, id = 18706, distance = 12.909413698478659
[debug] frame = 00248, id = 18706, distance = 12.85277640169896
[debug] frame = 00249, id = 18706, distance = 12.811776757669898
[debug] frame = 00250, id = 18706, distance = 12.815849427425658
[debug] frame = 00251, id = 18706, distance = 12.857992571320182
[debug] frame = 00252, id = 18706, distance = 12.905001165165139
[debug] frame = 00253, id = 18706, distance = 12.931213787301893
[debug] frame = 00254, id = 18706, distance = 12.95460410792192
[debug] frame = 00255, id = 18706, distance = 12.974271612000734
[debug] frame = 00256, id = 18706, distance = 12.974941479433996
[debug] frame = 00257, id = 18706, distance = 12.974758998210005
[debug] frame = 00258, id = 18706, distance = 12.971572720090862
[debug] frame = 00259, id = 18706, distance = 12.940372059732145
[debug] frame = 00260, id = 18706, distance = 12.90099310227527
[debug] frame = 00261, id = 18706, distance = 12.833798875751388
[debug] frame = 00262, id = 18706, distance = 12.733937129554363
[debug] frame = 00263, id = 18706, distance = 12.652736010749756
[debug] frame = 00264, id = 18706, distance = 12.613555705788551
[debug] frame = 00265, id = 18706, distance = 12.593127709334954
[debug] frame = 00266, id = 18706, distance = 12.611362429344764
[debug] frame = 00267, id = 18706, distance = 12.668016290099125
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00235.json.gz
[debug] max_distance = 38.20931633871226
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00235.json.gz
[debug] max_distance = 38.20931633871226
[debug] frame = 00235, id = 18706, distance = 12.837639580436836
[debug] frame = 00235, id = 18705, distance = 30.999546611762955
[debug] frame = 00236, id = 18706, distance = 12.883492950743792
[debug] frame = 00236, id = 18705, distance = 31.060001815849123
[debug] frame = 00237, id = 18706, distance = 12.924555740601997
[debug] frame = 00237, id = 18705, distance = 31.128864515541192
[debug] frame = 00238, id = 18706, distance = 12.969433296294412
[debug] frame = 00238, id = 18705, distance = 31.19298193201916
[debug] frame = 00239, id = 18706, distance = 13.01225905658587
[debug] frame = 00239, id = 18705, distance = 31.23371570060859
[debug] frame = 00240, id = 18706, distance = 13.028178097204338
[debug] frame = 00240, id = 18705, distance = 31.227079769960188
[debug] frame = 00241, id = 18706, distance = 13.022202415831394
[debug] frame = 00241, id = 18705, distance = 31.18994237927135
[debug] frame = 00242, id = 18706, distance = 13.026672565273909
[debug] frame = 00242, id = 18705, distance = 31.175029008302946
[debug] frame = 00243, id = 18706, distance = 13.026641333790575
[debug] frame = 00243, id = 18705, distance = 31.183094997559092
[debug] frame = 00244, id = 18706, distance = 13.016097492847868
[debug] frame = 00245, id = 18706, distance = 12.983735186175844
[debug] frame = 00246, id = 18706, distance = 12.95004555150718
[debug] frame = 00247, id = 18706, distance = 12.909413698478659
[debug] frame = 00248, id = 18706, distance = 12.85277640169896
[debug] frame = 00249, id = 18706, distance = 12.811776757669898
[debug] frame = 00250, id = 18706, distance = 12.815849427425658
[debug] frame = 00251, id = 18706, distance = 12.857992571320182
[debug] frame = 00252, id = 18706, distance = 12.905001165165139
[debug] frame = 00253, id = 18706, distance = 12.931213787301893
[debug] frame = 00254, id = 18706, distance = 12.95460410792192
[debug] frame = 00255, id = 18706, distance = 12.974271612000734
[debug] frame = 00256, id = 18706, distance = 12.974941479433996
[debug] frame = 00257, id = 18706, distance = 12.974758998210005
[debug] frame = 00258, id = 18706, distance = 12.971572720090862
[debug] frame = 00259, id = 18706, distance = 12.940372059732145
[debug] frame = 00260, id = 18706, distance = 12.90099310227527
[debug] frame = 00261, id = 18706, distance = 12.833798875751388
[debug] frame = 00262, id = 18706, distance = 12.733937129554363
[debug] frame = 00263, id = 18706, distance = 12.652736010749756
[debug] frame = 00264, id = 18706, distance = 12.613555705788551
[debug] frame = 00265, id = 18706, distance = 12.593127709334954
[debug] frame = 00266, id = 18706, distance = 12.611362429344764
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00240.json.gz
[debug] max_distance = 40.12644133744374
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00240.json.gz
[debug] max_distance = 40.12644133744374
[debug] frame = 00240, id = 18706, distance = 13.028178097204338
[debug] frame = 00240, id = 18705, distance = 31.227079769960188
[debug] frame = 00241, id = 18706, distance = 13.022202415831394
[debug] frame = 00241, id = 18705, distance = 31.18994237927135
[debug] frame = 00242, id = 18706, distance = 13.026672565273909
[debug] frame = 00242, id = 18705, distance = 31.175029008302946
[debug] frame = 00243, id = 18706, distance = 13.026641333790575
[debug] frame = 00243, id = 18705, distance = 31.183094997559092
[debug] frame = 00244, id = 18706, distance = 13.016097492847868
[debug] frame = 00244, id = 18705, distance = 31.200743391689112
[debug] frame = 00245, id = 18706, distance = 12.983735186175844
[debug] frame = 00245, id = 18705, distance = 31.193504926174917
[debug] frame = 00246, id = 18706, distance = 12.95004555150718
[debug] frame = 00246, id = 18705, distance = 31.165316445294582
[debug] frame = 00247, id = 18706, distance = 12.909413698478659
[debug] frame = 00247, id = 18705, distance = 31.10786197221951
[debug] frame = 00248, id = 18706, distance = 12.85277640169896
[debug] frame = 00248, id = 18705, distance = 31.02059212352525
[debug] frame = 00249, id = 18706, distance = 12.811776757669898
[debug] frame = 00249, id = 18705, distance = 30.954119869078667
[debug] frame = 00250, id = 18706, distance = 12.815849427425658
[debug] frame = 00250, id = 18705, distance = 30.9562497227251
[debug] frame = 00251, id = 18706, distance = 12.857992571320182
[debug] frame = 00251, id = 18705, distance = 31.020574076599978
[debug] frame = 00252, id = 18706, distance = 12.905001165165139
[debug] frame = 00253, id = 18706, distance = 12.931213787301893
[debug] frame = 00254, id = 18706, distance = 12.95460410792192
[debug] frame = 00255, id = 18706, distance = 12.974271612000734
[debug] frame = 00256, id = 18706, distance = 12.974941479433996
[debug] frame = 00257, id = 18706, distance = 12.974758998210005
[debug] frame = 00258, id = 18706, distance = 12.971572720090862
[debug] frame = 00259, id = 18706, distance = 12.940372059732145
[debug] frame = 00260, id = 18706, distance = 12.90099310227527
[debug] frame = 00261, id = 18706, distance = 12.833798875751388
[debug] frame = 00262, id = 18706, distance = 12.733937129554363
[debug] frame = 00263, id = 18706, distance = 12.652736010749756
[debug] frame = 00264, id = 18706, distance = 12.613555705788551
[debug] frame = 00265, id = 18706, distance = 12.593127709334954
[debug] frame = 00266, id = 18706, distance = 12.611362429344764
[debug] frame = 00267, id = 18706, distance = 12.668016290099125
[debug] frame = 00268, id = 18706, distance = 12.733397192574312
[debug] frame = 00269, id = 18706, distance = 12.811580442450346
[debug] frame = 00270, id = 18706, distance = 12.896248823697631
[debug] frame = 00271, id = 18706, distance = 12.972952710095514
[debug] frame = 00272, id = 18706, distance = 13.03050784632594
[debug] frame = 00273, id = 18706, distance = 13.06903754070362
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00245.json.gz
[debug] max_distance = 41.9254069856104
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00245.json.gz
[debug] max_distance = 41.9254069856104
[debug] frame = 00245, id = 18706, distance = 12.983735186175844
[debug] frame = 00245, id = 18705, distance = 31.193504926174917
[debug] frame = 00246, id = 18706, distance = 12.95004555150718
[debug] frame = 00246, id = 18705, distance = 31.165316445294582
[debug] frame = 00247, id = 18706, distance = 12.909413698478659
[debug] frame = 00247, id = 18705, distance = 31.10786197221951
[debug] frame = 00248, id = 18706, distance = 12.85277640169896
[debug] frame = 00248, id = 18705, distance = 31.02059212352525
[debug] frame = 00249, id = 18706, distance = 12.811776757669898
[debug] frame = 00249, id = 18705, distance = 30.954119869078667
[debug] frame = 00250, id = 18706, distance = 12.815849427425658
[debug] frame = 00250, id = 18705, distance = 30.9562497227251
[debug] frame = 00251, id = 18706, distance = 12.857992571320182
[debug] frame = 00251, id = 18705, distance = 31.020574076599978
[debug] frame = 00252, id = 18706, distance = 12.905001165165139
[debug] frame = 00252, id = 18705, distance = 31.094923598786156
[debug] frame = 00253, id = 18706, distance = 12.931213787301893
[debug] frame = 00253, id = 18705, distance = 31.133613649089853
[debug] frame = 00254, id = 18706, distance = 12.95460410792192
[debug] frame = 00254, id = 18705, distance = 31.14679078306332
[debug] frame = 00255, id = 18706, distance = 12.974271612000734
[debug] frame = 00255, id = 18705, distance = 31.138468107859563
[debug] frame = 00256, id = 18706, distance = 12.974941479433996
[debug] frame = 00256, id = 18705, distance = 31.109653216506377
[debug] frame = 00257, id = 18706, distance = 12.974758998210005
[debug] frame = 00257, id = 18705, distance = 31.09895037405836
[debug] frame = 00258, id = 18706, distance = 12.971572720090862
[debug] frame = 00258, id = 18705, distance = 31.112386629827945
[debug] frame = 00259, id = 18706, distance = 12.940372059732145
[debug] frame = 00260, id = 18706, distance = 12.90099310227527
[debug] frame = 00261, id = 18706, distance = 12.833798875751388
[debug] frame = 00262, id = 18706, distance = 12.733937129554363
[debug] frame = 00263, id = 18706, distance = 12.652736010749756
[debug] frame = 00264, id = 18706, distance = 12.613555705788551
[debug] frame = 00265, id = 18706, distance = 12.593127709334954
[debug] frame = 00266, id = 18706, distance = 12.611362429344764
[debug] frame = 00267, id = 18706, distance = 12.668016290099125
[debug] frame = 00268, id = 18706, distance = 12.733397192574312
[debug] frame = 00269, id = 18706, distance = 12.811580442450346
[debug] frame = 00270, id = 18706, distance = 12.896248823697631
[debug] frame = 00271, id = 18706, distance = 12.972952710095514
[debug] frame = 00272, id = 18706, distance = 13.03050784632594
[debug] frame = 00273, id = 18706, distance = 13.06903754070362
[debug] frame = 00274, id = 18706, distance = 13.115058964391702
[debug] frame = 00275, id = 18706, distance = 13.164605233853141
[debug] frame = 00276, id = 18706, distance = 13.203730403615468
[debug] frame = 00277, id = 18706, distance = 13.229565794281697
[debug] frame = 00278, id = 18706, distance = 13.266157273296825
[debug] frame = 00279, id = 18706, distance = 13.308211800635876
[debug] frame = 00280, id = 18706, distance = 13.347246703774807
[debug] frame = 00281, id = 18706, distance = 13.407780535108508
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00250.json.gz
[debug] max_distance = 38.97451639154869
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00250.json.gz
[debug] max_distance = 38.97451639154869
[debug] frame = 00250, id = 18706, distance = 12.815849427425658
[debug] frame = 00250, id = 18705, distance = 30.9562497227251
[debug] frame = 00251, id = 18706, distance = 12.857992571320182
[debug] frame = 00251, id = 18705, distance = 31.020574076599978
[debug] frame = 00252, id = 18706, distance = 12.905001165165139
[debug] frame = 00252, id = 18705, distance = 31.094923598786156
[debug] frame = 00253, id = 18706, distance = 12.931213787301893
[debug] frame = 00253, id = 18705, distance = 31.133613649089853
[debug] frame = 00254, id = 18706, distance = 12.95460410792192
[debug] frame = 00254, id = 18705, distance = 31.14679078306332
[debug] frame = 00255, id = 18706, distance = 12.974271612000734
[debug] frame = 00255, id = 18705, distance = 31.138468107859563
[debug] frame = 00256, id = 18706, distance = 12.974941479433996
[debug] frame = 00256, id = 18705, distance = 31.109653216506377
[debug] frame = 00257, id = 18706, distance = 12.974758998210005
[debug] frame = 00257, id = 18705, distance = 31.09895037405836
[debug] frame = 00258, id = 18706, distance = 12.971572720090862
[debug] frame = 00258, id = 18705, distance = 31.112386629827945
[debug] frame = 00259, id = 18706, distance = 12.940372059732145
[debug] frame = 00259, id = 18705, distance = 31.110350502465497
[debug] frame = 00260, id = 18706, distance = 12.90099310227527
[debug] frame = 00261, id = 18706, distance = 12.833798875751388
[debug] frame = 00262, id = 18706, distance = 12.733937129554363
[debug] frame = 00263, id = 18706, distance = 12.652736010749756
[debug] frame = 00264, id = 18706, distance = 12.613555705788551
[debug] frame = 00265, id = 18706, distance = 12.593127709334954
[debug] frame = 00266, id = 18706, distance = 12.611362429344764
[debug] frame = 00267, id = 18706, distance = 12.668016290099125
[debug] frame = 00268, id = 18706, distance = 12.733397192574312
[debug] frame = 00269, id = 18706, distance = 12.811580442450346
[debug] frame = 00270, id = 18706, distance = 12.896248823697631
[debug] frame = 00271, id = 18706, distance = 12.972952710095514
[debug] frame = 00272, id = 18706, distance = 13.03050784632594
[debug] frame = 00273, id = 18706, distance = 13.06903754070362
[debug] frame = 00274, id = 18706, distance = 13.115058964391702
[debug] frame = 00275, id = 18706, distance = 13.164605233853141
[debug] frame = 00276, id = 18706, distance = 13.203730403615468
[debug] frame = 00277, id = 18706, distance = 13.229565794281697
[debug] frame = 00278, id = 18706, distance = 13.266157273296825
[debug] frame = 00279, id = 18706, distance = 13.308211800635876
[debug] frame = 00280, id = 18706, distance = 13.347246703774807
[debug] frame = 00281, id = 18706, distance = 13.407780535108508
[debug] frame = 00282, id = 18706, distance = 13.508658944755464
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00255.json.gz
[debug] max_distance = 39.408609611181106
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00255.json.gz
[debug] max_distance = 39.408609611181106
[debug] frame = 00255, id = 18706, distance = 12.974271612000734
[debug] frame = 00255, id = 18705, distance = 31.138468107859563
[debug] frame = 00256, id = 18706, distance = 12.974941479433996
[debug] frame = 00256, id = 18705, distance = 31.109653216506377
[debug] frame = 00257, id = 18706, distance = 12.974758998210005
[debug] frame = 00257, id = 18705, distance = 31.09895037405836
[debug] frame = 00258, id = 18706, distance = 12.971572720090862
[debug] frame = 00258, id = 18705, distance = 31.112386629827945
[debug] frame = 00259, id = 18706, distance = 12.940372059732145
[debug] frame = 00259, id = 18705, distance = 31.110350502465497
[debug] frame = 00260, id = 18706, distance = 12.90099310227527
[debug] frame = 00260, id = 18705, distance = 31.090126116766267
[debug] frame = 00261, id = 18706, distance = 12.833798875751388
[debug] frame = 00261, id = 18705, distance = 31.019014634451576
[debug] frame = 00262, id = 18706, distance = 12.733937129554363
[debug] frame = 00262, id = 18705, distance = 30.89368900044684
[debug] frame = 00263, id = 18706, distance = 12.652736010749756
[debug] frame = 00263, id = 18705, distance = 30.779471725020723
[debug] frame = 00264, id = 18706, distance = 12.613555705788551
[debug] frame = 00264, id = 18705, distance = 30.721681235691996
[debug] frame = 00265, id = 18706, distance = 12.593127709334954
[debug] frame = 00265, id = 18705, distance = 30.712688054751144
[debug] frame = 00266, id = 18706, distance = 12.611362429344764
[debug] frame = 00267, id = 18706, distance = 12.668016290099125
[debug] frame = 00268, id = 18706, distance = 12.733397192574312
[debug] frame = 00269, id = 18706, distance = 12.811580442450346
[debug] frame = 00270, id = 18706, distance = 12.896248823697631
[debug] frame = 00271, id = 18706, distance = 12.972952710095514
[debug] frame = 00272, id = 18706, distance = 13.03050784632594
[debug] frame = 00273, id = 18706, distance = 13.06903754070362
[debug] frame = 00274, id = 18706, distance = 13.115058964391702
[debug] frame = 00275, id = 18706, distance = 13.164605233853141
[debug] frame = 00276, id = 18706, distance = 13.203730403615468
[debug] frame = 00277, id = 18706, distance = 13.229565794281697
[debug] frame = 00278, id = 18706, distance = 13.266157273296825
[debug] frame = 00279, id = 18706, distance = 13.308211800635876
[debug] frame = 00280, id = 18706, distance = 13.347246703774807
[debug] frame = 00281, id = 18706, distance = 13.407780535108508
[debug] frame = 00282, id = 18706, distance = 13.508658944755464
[debug] frame = 00283, id = 18706, distance = 13.632943882974617
[debug] frame = 00284, id = 18706, distance = 13.751048333385867
[debug] frame = 00285, id = 18706, distance = 13.83251793578483
[debug] frame = 00286, id = 18706, distance = 13.85830971204076
[debug] frame = 00287, id = 18706, distance = 13.84395653056025
[debug] res = (False, [])
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00260.json.gz
[debug] max_distance = 41.59582080713908
[debug] current_file = ../../../Bench2Drive-rep/HardBreakRoute_Town01_Route30_Weather3/anno/00260.json.gz
[debug] max_distance = 41.59582080713908
[debug] frame = 00260, id = 18706, distance = 12.90099310227527
[debug] frame = 00260, id = 18705, distance = 31.090126116766267
[debug] frame = 00261, id = 18706, distance = 12.833798875751388
[debug] frame = 00261, id = 18705, distance = 31.019014634451576
[debug] frame = 00262, id = 18706, distance = 12.733937129554363
[debug] frame = 00262, id = 18705, distance = 30.89368900044684
[debug] frame = 00263, id = 18706, distance = 12.652736010749756
[debug] frame = 00263, id = 18705, distance = 30.779471725020723
[debug] frame = 00264, id = 18706, distance = 12.613555705788551
[debug] frame = 00264, id = 18705, distance = 30.721681235691996
[debug] frame = 00265, id = 18706, distance = 12.593127709334954
[debug] frame = 00265, id = 18705, distance = 30.712688054751144
[debug] frame = 00266, id = 18706, distance = 12.611362429344764
[debug] frame = 00266, id = 18705, distance = 30.76239518503797
[debug] frame = 00267, id = 18706, distance = 12.668016290099125
[debug] frame = 00267, id = 18705, distance = 30.84518340565516
[debug] frame = 00268, id = 18706, distance = 12.733397192574312
[debug] frame = 00268, id = 18705, distance = 30.914666257200732
[debug] frame = 00269, id = 18706, distance = 12.811580442450346
[debug] frame = 00269, id = 18705, distance = 30.97333090619583
[debug] frame = 00270, id = 18706, distance = 12.896248823697631
[debug] frame = 00270, id = 18705, distance = 31.025144549233396
[debug] frame = 00271, id = 18706, distance = 12.972952710095514
[debug] frame = 00271, id = 18705, distance = 31.07650094027544
[debug] frame = 00272, id = 18706, distance = 13.03050784632594
